row ID,row m/z,row retention time,7p.mzML Peak area,4p.mzML Peak area,6p.mzML Peak area,1p.mzML Peak area,9p.mzML Peak area,3p.mzML Peak area,2p.mzML Peak area,5p.mzML Peak area,12p.mzML Peak area,11p.mzML Peak area,13p.mzML Peak area,8p.mzML Peak area,15p.mzML Peak area,10p.mzML Peak area,14p.mzML Peak area
2983,812.4718787,11.325655,19554.883,16238.357,13304.717,28901.422,43216.438,44984.734,18908.195,28234.506,11661.255,5237.2026,22219.908,25155.477,14042.575,0,0
2984,293.2115843,11.425838,7013.9004,6125.734,4392.8086,8650.63,14639.699,10727.958,13511.1875,11490.776,4404.102,2325.1587,0,17848.863,2804.1548,20387.092,5836.6235
2985,539.7713354,11.439838,0,0,0,0,0,0,0,0,0,0,0,0,0,27525.049,0
2986,726.3987032,11.399859,78389.836,0,0,0,43367.01,0,0,4757.248,0,0,0,12387.726,0,1915.494,0
2987,351.2149929,11.359134,28904.05,12141.965,9268.716,9040.677,25096.729,13812.518,17242.383,16211.795,6938.231,5728.6426,0,30881.758,12017.602,40073.707,11618.613
2988,254.2478613,11.450671,0,0,2191.4204,0,11816.261,0,0,0,0,0,0,0,0,16770.451,0
2989,405.730839,11.526377,0,47122.406,0,26809.867,4204.338,73408.016,102462.08,22519.3,2756.294,1609.799,26293.082,3305.92,9327.561,0,13938.945
2990,405.7314516,11.538013,0,16312.68,0,91006.62,4204.338,91930.445,102462.08,52865.65,2756.294,1609.799,27435.54,4277.724,10808.019,0,10567.112
2991,295.2273326,11.383328,53737.664,12710.611,30932.443,61553.19,109612.11,67826.11,24691.889,18835.05,32532.408,14309.841,26596.965,27909.562,48918.305,164629.9,22549.287
2992,423.3219617,11.454408,0,0,0,0,13274.852,0,0,0,0,0,0,9311.542,0,0,0
2993,796.4409402,11.377674,0,9757.243,0,4020.599,1895.935,30841.258,3745.9746,37026.05,1746.9794,0,5050.658,3049.5195,12756.787,0,20704.863
2994,405.7313916,11.541828,0,65149.82,0,91006.62,4204.338,25396.164,102462.08,107695.71,2756.294,1609.799,29875.209,5179.871,20792.092,0,12850.121
2995,293.2115373,11.450324,10265.754,6125.734,4392.8086,3479.337,15403.8545,4947.482,11599.078,11490.776,4404.102,2325.1587,0,9249.718,3720.561,13705.191,5836.6235
2996,457.7369039,11.476106,0,0,0,0,0,0,0,0,0,0,0,0,0,33806.44,0
2997,810.4564974,11.51526,1623.9252,29259.713,2239.7812,37801.13,12170.645,160130.11,85520.89,104012.4,5749.7085,3214.5115,22093.959,18624.469,33689.99,0,62949.457
2998,405.731805,11.529687,0,81689.805,0,101345.67,4204.338,80698.305,98143.195,385795.94,2756.294,1609.799,31007.68,5179.871,17771.84,0,15151.619
2999,768.4091853,11.551619,19520.129,0,0,0,12079.203,0,0,0,0,0,0,29408.572,0,0,0
3000,277.216644,11.455727,35917.582,9076.919,31703.658,9725.187,22542.158,10417.176,11805.728,20236.188,14553.889,7109.895,4730.063,49989.207,11327.018,109724.98,7619.3193
3001,235.1332172,11.491983,54212.5,4487.868,29602.518,3851.974,37989.81,3889.0884,7638.727,10863.251,1833.7786,0,1539.2405,39736.74,2525.3538,34871.438,5165.8506
3002,353.2305301,11.391787,294536,65298.176,72076.484,23550.47,185888.88,79544.22,38962.617,21755.404,127715.02,86167.625,107083.57,43381.883,137512.73,649575.6,180840.53
3003,351.2149937,11.426097,17403.998,12141.965,17698.85,9040.677,17757.861,13812.518,6446.917,16211.795,6938.231,5728.6426,0,44054.918,12017.602,36472.14,11618.613
3004,249.1853014,11.49654,36538.32,0,5491.9375,0,17695.67,0,0,0,0,0,0,19581.27,0,70051.84,0
3005,726.3987417,11.408686,53433.25,0,0,0,35706.496,4764.899,0,2965.098,0,0,0,10350.885,0,1915.494,0
3006,725.4769477,11.581441,21198.22,8668.607,0,24927.822,6890.858,13404.147,13963.199,41398.312,0,0,0,7422.9453,4613.4556,6982.204,6088.074
3007,812.4719798,11.325229,19554.883,16238.357,13304.717,28901.422,20967.438,44984.734,18908.195,42081.594,9541.782,5237.2026,18684.922,30074.814,29314.72,0,0
3008,277.2166582,11.494929,14811.879,14442.906,29185.268,6831.6123,23656.273,9169.897,15868.501,9341.849,14553.889,17704.889,4730.063,37540.676,11327.018,87362.58,22587.969
3009,295.2273244,11.446486,64161.36,66807.96,86614.49,20424.258,65780.6,59979.375,47888.63,49599.023,32532.408,14309.841,26596.965,94780.31,48918.305,38045.01,49901.332
3010,406.2333637,11.509901,0,21114.486,0,46161.664,0,18647.69,16089.527,145901.16,0,0,0,0,9827.847,0,8921.689
3011,813.4753505,11.309179,6300.492,10140.717,2141.9436,13048.249,17325.887,18212.418,7812.4473,42520.094,0,0,4335.878,13906.209,6485.2725,0,9151.042
3012,552.390746,11.703668,16668.14,48634.973,0,62319.76,140876.5,86276.27,45141.18,25515.87,50489.145,34320.24,127389.8,189874.39,41395.21,3551.8044,98661.73
