row ID,row m/z,row retention time,6p.mzML Peak area,7p.mzML Peak area,1p.mzML Peak area,4p.mzML Peak area,5p.mzML Peak area,3p.mzML Peak area,2p.mzML Peak area,9p.mzML Peak area,11p.mzML Peak area,8p.mzML Peak area,12p.mzML Peak area,15p.mzML Peak area,10p.mzML Peak area,14p.mzML Peak area,13p.mzML Peak area,18p.mzML Peak area,16p.mzML Peak area,20p.mzML Peak area,17p.mzML Peak area,19p.mzML Peak area
,,,DSM43815,DSM43815,DSM43168,DSM43168,DSM43168,DSM43168,DSM43168,DSM43815,2M254,DSM43815,2M254,2M254,DSM43815,2M254,2M254,CT,CT,CT,CT,CT
157,248.1476571,1.1029413,0,0,0,0,0,0,4119.5034,0,0,0,0,7013.3457,82642.45,0,0,130959.914,172050.8,74685.6,170254.95,130010.766
158,278.154852,1.0475771,0,0,0,0,0,0,0,0,0,0,0,0,170581.7,0,0,107339.03,151372.61,69152.76,54075.1,40726.684
159,295.157694,1.073967,0,0,0,0,0,0,0,0,0,0,0,0,328576.06,0,0,558959.5,731001.56,377402.12,707072.44,511427.4
160,230.1393603,1.0770218,0,0,0,0,0,0,0,0,0,0,0,0,84467.63,0,0,121934.87,167808.98,77903.49,152622.44,118775.734
161,294.1554852,1.0764353,17247.117,78460.72,33767.57,7703.252,13649.236,20138.871,49921.023,88146.57,0,30119.236,0,0,2482087.8,0,0,4259383,5508254.5,2878456,5244698,1897182
162,254.1617198,1.0784398,34425.19,24739.162,0,5102.495,0,0,11080.986,33019.29,0,32997.895,0,0,54954.004,0,0,102039.98,113556.62,66531.29,119146.43,72912.46
163,277.146318,1.0826309,0,0,0,0,0,0,0,0,0,0,0,0,500756.5,0,0,840759.44,1047444,556680.5,493732.88,333565.88
164,347.067397,1.088261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54605.99,56457.453,37743.51,33036.11,42112.59
165,276.1448824,1.0910828,29910.783,127234.055,54483.516,29950.37,43175.523,36128.035,74166.67,148787.4,22345.88,46656.902,6282.449,19619.838,4010555.5,23087.105,6534.162,6277837.5,8194165,4246923.5,3775515.2,2549574.5
166,456.209202,1.0765641,0,0,0,0,0,0,0,0,0,0,0,0,278845.1,0,0,0,0,0,0,0
167,261.1450381,1.0929116,0,0,89332.88,58382.91,64641.758,77296.53,153260.58,9390.398,0,22275.871,0,0,0,0,0,0,0,0,0,0
168,297.0832142,1.0513575,193104.27,79695.22,142469.19,159708.08,102383.68,156153.22,57398.22,93260,84377.48,118273.88,88683.984,98473.664,109474.81,91078.51,79296.375,34720.195,51466.965,81348.24,70326.32,221993.81
169,195.0767787,1.0931388,43709.77,17114.096,33258.008,21903.848,25787.7,23298.162,37665.254,33076.074,12350.495,32348.084,19479.244,14292.143,0,19565.21,17681.102,0,7643.505,0,0,0
170,438.1982241,1.0841165,0,0,0,0,0,0,0,0,0,0,0,0,243034.86,0,0,0,0,0,0,0
171,316.1378037,1.100243,0,0,0,0,0,0,0,0,0,0,0,0,29448.488,0,0,168405.98,56177.04,117111.29,113666.89,47186.2
172,312.1384132,1.0985351,0,0,19215.537,12461.3545,114907.01,0,46916.477,4838.43,0,48667.07,0,0,54050.746,0,0,0,0,0,0,0
173,316.1378107,1.098705,0,0,0,0,0,0,0,0,0,0,0,0,29448.488,0,0,74380.63,97683.46,88191.164,113666.89,47186.2
174,185.0924144,1.0858693,57345.754,17056.719,34382.246,27671.621,31653.617,29570.256,43031.387,36531.562,23735.016,37722.418,31605.055,8882.991,0,28558.865,30626.965,0,0,0,0,0
175,194.117791,1.1184589,0,0,0,0,0,0,0,0,0,0,0,0,24732.084,0,0,0,0,0,0,0
176,258.134311,1.1205424,0,0,0,0,0,0,0,0,0,0,0,0,156224.16,0,0,248657.27,332051.78,173033.27,171619.83,139688.84
177,168.0633853,1.1439359,24526.19,14610.973,42523.37,49694.27,75340,52861.21,61110.227,3080.5781,0,0,0,0,0,0,0,0,0,0,0,0
178,238.0139712,0.98509765,130417.59,61991.734,81028.3,55125.516,61838.1,59697.465,73311.78,48289.13,73622.945,89347.4,132424.95,45198.914,46115.055,65732.11,74238.48,83068.55,88103.195,52931.562,54643.965,67278.1
179,175.1442049,1.1486943,0,0,0,0,9977.062,0,18923.031,0,0,0,0,0,0,0,0,0,0,0,0,0
180,290.117583,1.1512381,50212.164,66782.26,164023.22,105603.695,138295.47,107028.22,222105.84,29279.771,23642.836,139612.53,10664.918,7918.5527,101089.84,16093.327,12669.0205,0,0,0,0,0
181,153.1275622,1.0818142,131535.17,459645.72,175455.38,41743.52,83255.22,98210.18,19498.037,129706.555,149664.83,109470.36,145380.78,64614.547,187032.05,48661.53,191160.89,58344.543,85614.625,64775.758,60661.082,15706.409
182,155.0816633,1.1582955,88055.24,30786.426,45750.324,40386.215,45309.426,43622.355,56657.883,50923.703,40629.867,55612.58,51504.11,33069.71,19030.139,39798.555,41547.27,16904.715,10337.277,6736.684,14791.521,11603.652
183,371.1021427,1.0474771,80910.12,103091.04,102029.27,57226.24,105026.875,77793.3,18417.266,88441.65,63855.07,175317.89,91743.086,41553.68,88752.1,88628.51,179877.31,129999.07,42112.16,60948.047,17068.785,27587.445
184,207.5820709,1.0990968,35438.695,69351.1,13164.346,6506.2153,17190.17,13151.584,19558.512,77223.84,9971.624,60528.508,18411.992,81514.66,36272.992,84701.28,34843.145,0,0,0,0,0
185,223.0641578,1.0669224,124420.25,159298.81,144749.34,183706.53,121633.04,121805.96,28968.043,218139.2,97035.555,100148.81,144815.14,113521.41,508266.25,122965.164,219465.64,38913.605,54864.594,127877.4,97215.37,606486.56
186,614.2733308,1.2669305,0,0,0,8178.3916,15665.794,39815.33,15404.696,60203.375,0,18106.34,5699.5605,37568.387,3659.5032,62642.27,49907.64,0,0,0,0,0
187,152.059231,1.0491844,8673.455,17753.965,34361.645,56361.08,36706.656,19470.893,50377.242,27097.793,12343.974,36936.492,12026.09,12520.517,10751.162,13749.369,12557.685,26811.383,32571.834,22986.465,30875.857,26227.957
188,355.0708415,1.0413363,64386.84,48841.59,45620.223,138438.92,44909.465,95293.49,33312.535,53842.086,57720.67,47143.527,63713.18,57487.887,64302.367,65616.7,45934.13,58073.242,26283.02,63365.62,81492.49,48548.004
189,337.1974509,1.1911603,0,0,0,0,0,0,0,0,0,0,0,0,37214.96,0,0,0,0,0,0,0
190,271.0793714,1.1962047,0,0,0,0,0,0,0,0,0,0,45567.12,0,0,0,0,0,0,0,0,0
191,299.0625289,1.0257345,156343.05,265595.03,202064.5,357515.16,225840.97,311418.06,114600.75,184756.94,218936.2,264948.97,425113.8,203732.42,227754.02,109128.71,403760.16,564471.94,189097.19,564220.56,226185.47,176062.31
192,302.0698247,1.2037891,0,0,0,0,0,0,0,0,15143.383,0,31932.543,38407.758,0,33849.926,34795.875,0,0,0,0,0
193,215.0530505,1.1820202,12617.449,0,34182.355,0,0,8918.34,28043.283,5608.569,0,4784.7124,0,0,0,0,0,0,0,0,0,0
194,342.0626064,1.2094917,0,0,0,0,0,0,0,0,0,0,13529.802,20843.314,0,15357.045,18554.318,0,0,0,0,0
195,320.0808707,1.2069438,0,0,0,0,0,0,0,0,11029.703,0,24282.252,34654.902,0,26487.643,28387.178,0,0,0,0,0
196,253.1164757,1.2235736,207570.62,102749.984,0,0,0,0,0,104968.664,0,78524.65,9950.481,0,64949.85,10498.404,10678.475,0,0,0,0,0
197,231.1380241,1.1645916,128296.73,66760.98,0,7585.634,5504.685,8922.277,0,56539.6,0,44011.125,0,0,113648,0,6531.393,0,0,0,0,0
198,207.5820588,1.0523303,35104.88,118396.86,13164.346,6506.2153,17190.17,13151.584,19558.512,83399.09,9971.624,54263.81,18411.992,62198.266,116336.484,150966.36,34843.145,0,0,0,0,0
199,253.1164796,1.2268313,135674.52,68377.97,0,0,0,0,0,99640.29,0,65443.914,9950.481,0,91557.3,10498.404,10678.475,0,0,0,0,0
200,215.1395786,1.2991133,0,0,96060.49,24484.352,63320.773,41890.145,59359.652,0,0,0,0,17532.043,0,10470.145,0,0,0,0,0,0
201,614.2734431,1.320212,0,0,0,8178.3916,15665.794,22687.584,15404.696,12961.749,0,29074.383,3667.196,102169.055,3659.5032,109968.22,59284.797,0,0,0,0,0
202,164.093255,1.3388976,201119.03,152402.08,120681.86,150064.66,173303.7,188269.83,201711.89,274121.25,262069.02,294539.94,233746.12,191230.44,111018.69,236105.33,216419.78,0,0,0,0,0
203,160.0759204,1.347869,0,0,6591.971,9044.452,11796.262,12908.897,14664.568,5049.6343,3097.7336,9548.637,0,0,0,0,0,0,0,0,0,0
204,199.1050996,1.3976358,134205.56,32037.701,82067.234,53451.348,72077.84,65432.402,104187.945,67265.76,35596.68,77130.76,49140.66,9946.049,21666.336,41593.098,47729.047,17152.25,13416.488,3746.2432,26618.861,22990.654
205,247.1294055,1.3586113,0,52634.098,251772.95,248131.42,421684.34,236170.22,437977.84,75851.43,256795.78,62605.008,250031.66,531442.25,0,482612.56,314109.16,0,0,0,0,0
206,614.2734542,1.3400275,0,0,0,8178.3916,14479.397,35079.293,15404.696,12961.749,0,29074.383,3667.196,41043.188,3659.5032,85709.305,49907.64,0,0,0,0,0
207,614.2733475,1.3660396,0,0,0,53082.684,33643.914,41313.55,15404.696,35494.08,0,29074.383,3667.196,88882.57,3659.5032,92904.4,31288.154,0,0,0,0,0
208,170.1291686,1.3882703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243425.16,254750.9,111277.2,215996.5,157015.86
209,297.0833069,1.4480754,161090.72,104849.08,109464.02,169448.55,10763.937,149322.9,217752.33,35885.836,84903.586,109018.375,28426.137,40575.902,147280.9,170973.97,163552.45,213331.67,25688.324,115207.17,135927.52,56934.047
210,307.6404693,1.333987,0,0,0,0,0,0,0,0,0,0,0,91059.516,0,124349.586,0,0,0,0,0,0
211,152.1068933,1.4361126,0,0,0,0,14372.753,0,0,0,0,0,0,0,50624.027,0,0,0,0,0,0,0
212,166.0865319,1.4411376,0,0,68185.14,33877.992,43181.24,14713.133,41221.082,0,0,8417.057,0,4811.6494,101419.7,0,0,292378.78,334879.7,170499.86,281102,211036.17
213,371.1021057,1.5007561,158544.06,116275.92,135509.39,161888.31,175142.16,254168.25,44539.812,168920.7,126179.945,41448.04,339531.88,52350.582,113906.766,107593.055,175687.86,116172.57,41841.812,74189.44,188668.31,109905.18
214,472.1823169,1.4736453,0,0,0,0,0,0,0,0,0,0,0,0,170934.66,0,0,0,0,0,0,0
215,350.1219357,1.4949555,0,0,0,0,0,0,0,0,0,0,0,0,8288.1,0,0,85410.96,75791.445,36241.613,66913.62,76051.664
216,490.1925468,1.4849612,0,0,0,0,0,0,0,0,0,0,0,0,184164.48,0,0,0,0,0,0,0
217,169.0973942,1.4884931,180895.08,85362.51,89305.336,95436.664,116603.83,117446.65,136732.23,113035.47,114700.234,122470.41,104915.67,65414.793,66013.55,87518.86,101803.41,85306.86,83808.766,48652.516,79510.93,62950.59
218,350.1219359,1.497724,0,0,0,0,0,0,0,0,0,0,0,0,19830.379,0,0,89622.14,132958.66,36241.613,47222.707,88705.57
219,212.0558269,1.5153501,8759.959,30221.812,0,0,71459.25,0,59722.9,63936.26,46064.38,46590.76,42316.74,49215.14,0,8168.677,14656.678,0,0,0,0,0
220,332.182514,1.5211995,0,0,73530.76,33997.723,0,43598.6,116574.734,0,0,0,0,0,0,0,0,0,0,0,0,0
221,279.0984256,1.5219254,0,0,0,0,0,0,0,0,305646.38,0,502785.34,328713.78,0,342733.47,601116.94,0,0,0,0,0
222,261.0875439,1.5215139,0,0,0,0,0,0,0,0,13554.584,0,41820.727,18491.15,0,20214.533,56892.734,0,0,0,0,0
223,328.1400522,1.5256675,0,4944.475,0,0,0,0,0,18697.629,0,0,0,0,1790107.2,0,0,2363836.2,3351689,1617476.5,2984715.8,2400560
224,311.1309771,1.5001205,0,0,0,0,0,0,0,0,0,0,0,12196.0625,350945.53,9949.302,0,480197.78,670576.1,329730.4,609968.06,490757.38
225,310.1294415,1.5267726,0,29669.53,0,0,0,0,0,23978.17,0,0,0,0,2227548.2,0,0,3005262,4190382.2,2093919.9,3791686,3047500.2
226,329.1430073,1.524652,0,0,0,0,0,0,0,0,0,0,0,0,278173.9,0,0,382357.5,549656.2,257718.8,493074.78,387066.53
227,244.1663616,1.5307319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22144.168,50907.547,0,49847.008,17148.66
228,381.0516609,1.525173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33246.367,48106.29,0,49726.926,8057.778
229,292.1188016,1.5293082,0,0,0,0,0,0,0,0,0,0,0,0,97915.24,0,0,131721.45,201930.72,82716.64,171386.77,134245.62
230,264.1237845,1.5265194,0,0,0,0,0,0,0,0,0,0,0,0,24491.088,0,0,41603.305,77009.13,6303.2417,66334.766,40626.28
231,227.1032338,1.5345563,0,0,53632.33,30221.545,60826.367,37817.15,80130.55,18399.238,0,25693.377,0,0,0,0,0,0,0,0,0,0
232,297.0833067,1.5902364,99508.04,165754.08,51167.734,191484.77,101807.9,139883.06,189835.53,127923.484,145744.2,58869.867,433251.47,40575.902,301073.78,248337.95,230785.73,431088,179151.86,658174.1,190379.89,118473.38
233,355.0708052,1.5298433,108542.96,17785.057,104172.98,111561.65,296834.56,80285.07,110498.49,255462.66,126781.7,18093.312,30182.875,44872.1,34028.965,58975.547,140234.16,83285.59,215099.53,85329.22,51471.406,271620.9
234,223.0641579,1.5865881,211267.2,72287.98,47587.137,240584.9,180098.81,250277.28,157188.86,223884.56,100685.68,80316.39,115880.8,203210.92,20482.031,80264.78,244095.81,247594.06,362582.44,244992.55,530635.2,127361.945
235,199.0952044,1.7592643,70905.17,16857.898,33790.67,98482.61,42573.805,16112.043,18006.271,67202.516,48233.918,63537.418,78740.805,90524.875,28902.482,21279.816,42821.305,113592.04,113473.76,55903.336,126252.84,140991.9
236,614.2736809,1.5411857,0,0,0,38005.027,9954.65,35079.293,6787.963,19986.617,0,12227.743,3667.196,103849.14,6425.2183,106359.805,28700.531,0,0,0,0,0
237,371.1021089,1.6028765,160352.62,160317.22,82626.75,118038.34,22884.635,168451.05,22666.58,58029.492,120945.91,41448.04,99950.766,148432.97,58776.38,86969.62,124366.6,81915.04,88513.26,127009.836,135695.45,60044.9
238,299.0625513,1.6600128,1285677.1,1228308.4,140653.4,377215.12,539546.1,563059.2,528154.6,527181.9,245746.84,516003.88,527439.8,539458.44,412191.88,543980.44,256372.88,443542.44,944683.7,580069.2,419888.84,1541320.5
239,600.2580182,1.8491513,0,10305.164,0,0,0,0,0,17996.812,0,15636.83,0,17040.324,0,0,0,0,0,0,0,0
240,391.658379,1.662712,0,0,0,0,66233.44,21135.836,54598.805,0,0,0,0,0,0,0,0,0,0,0,0,0
241,355.0707895,1.6583059,128225.266,56524.316,50928.695,132924.67,48468.08,38306.566,73683.09,70741.805,141471.86,134780.08,144303.31,28036.113,57259.836,58975.547,140496.1,118846.61,53049.79,397995.16,23892.283,94581.87
242,220.1187198,1.7554113,97202.02,54760.035,28550.385,6396.825,50595.055,25155.04,42831.047,90625.04,3168.6584,103875.94,38831.9,32298.58,91617.24,56495.355,21799.646,108884.62,136413.27,57396.758,104627.12,84642.72
243,199.0945922,1.9057171,0,32198.863,56987.652,65891.03,77918.445,61083.41,43463.38,61369.406,130370.62,99428.65,27329.545,83939.18,49623.94,158559.6,163755.45,41784.707,229095.75,37039.97,331250.7,131637.02
244,297.0833318,1.6911184,117582.05,145075.25,158548.05,427980.44,295877.28,214269.88,432814.78,211879.97,189080.39,72617.125,230910.23,40575.902,16837.09,105231.28,14813.931,192890.14,25688.324,111205.31,221235.86,165227.72
245,238.0140942,1.6600652,28648.246,0,0,0,0,0,0,0,0,0,14721.172,0,0,0,3281.1294,0,0,0,0,0
246,223.0641626,1.739299,250925.6,242502.78,379128.5,182643.67,487620.22,380012.78,388111.8,66224.92,244595.98,185301.97,228357.58,170580.6,77470.22,19923.258,204988.06,460064.66,89764.84,205040.8,241276,245712.19
247,238.0141559,1.6811585,36127.062,0,0,0,0,0,0,0,0,0,14721.172,0,0,0,3281.1294,0,0,0,0,0
248,600.2582034,2.0086937,15860.699,73358.29,4353.9165,10873.275,4312.9146,6788.694,17535.096,35594.777,0,13335.714,0,15308.283,17943.92,36331.613,10438.543,0,0,0,0,0
249,305.0543519,1.8047295,59536.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,600.2582334,2.0442402,49280.9,59592.29,6511.661,27453.35,19277.63,28805.857,20919.34,45637.6,10717.049,33402.01,17306.396,77044.52,48438.805,75036.97,17351.695,0,0,0,0,0
251,614.2736614,2.0729878,38552.82,49429.883,36403.715,70877.06,48493.22,51596.71,73561.08,64873.613,90007.766,26002.953,110027.46,59191.215,56730.332,64047.773,178152.06,0,0,0,0,0
252,367.1512059,2.0773187,0,0,0,0,0,0,0,0,0,0,0,0,210399.55,0,0,574464.4,233709.36,403127.94,760718.2,606617.94
253,371.1020694,1.8632823,77316.98,66325.45,200214.19,315393.66,114503.74,91599.31,231508.9,72962.38,17183.271,120715.375,116925.75,110182.27,17467.857,126418.9,171063.5,94503.17,43008.062,181979.4,153809.89,196634.08
254,299.0625564,1.7982004,555976.8,554264.5,472035.38,69060.1,338058.9,546196.44,490939,1208222.6,520585.5,240960.77,524886.94,475973.66,484208.38,535403.8,320871.38,462314.75,530720.5,573174,1318655,374023.6
255,614.2735764,2.0140727,25750.676,86308.234,52595.637,28863.02,73101.81,61997.42,68321.734,16292.916,141688,24140.248,131134.17,114171.57,79031.36,26440.56,36063.156,0,0,0,0,0
256,199.0946022,1.9317423,0,40512.414,179349.02,181894.06,206450.5,65822.59,100682.14,132939.89,179892.81,190766.92,119437.88,253874.17,81091.87,118736.29,35452.1,129176.14,153619.06,71183.75,550441.25,107245.49
257,153.127554,1.902892,241956.53,157171.73,96723.945,173741.56,29918.97,54017.316,151601.06,93641.51,10361.576,123264.195,125669.414,196098.28,196660.23,144909.2,195276.27,164434.44,138195.44,197778.81,112331.06,195179.08
258,191.971972,2.0586343,118224.6,481649.62,246831.75,118592.7,86121.125,119261.58,125156.61,120135.28,133360.94,132100,133705.67,108235.42,115189.02,132795.03,125697.88,578695.56,498989.9,210447.27,175837.53,188506.64
259,199.0945915,1.9787908,0,106273.06,189096.2,395596,415763.72,138946.36,287299.28,135920.73,351961,282387.3,324541.5,83939.18,240560.19,316198.47,297964.53,419982.66,599848.4,302847.25,412995.7,592048.56
260,571.3037626,2.0971625,0,0,0,0,0,0,0,13919,0,29440.004,0,0,3465.3794,0,0,0,0,0,0,0
261,299.6430101,2.099054,0,0,109628.1,58302.695,113236.22,83734.66,210422.64,0,0,3338.725,0,0,0,3371.189,0,0,0,0,0,0
262,270.1930754,2.0427032,0,0,0,0,0,0,0,0,0,0,0,0,3647.3333,0,0,24694.998,45533.87,0,52466.445,7782.4165
263,220.119941,2.0441768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333914.38,217555.52,220195.06,319410.2,265453.78
264,370.1799315,2.0482428,0,0,0,0,60292.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,305.0543519,2.0541756,74839.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,199.0945596,2.0247455,0,43236.656,56603.97,181894.06,139586.33,96693.805,233605.92,76813.67,170380.9,167439.77,119437.88,83939.18,38810.055,106938.445,35452.1,55189.887,317070.97,37039.97,308584.12,107245.49
267,188.0710033,2.0763924,0,36345.984,306300.88,219650.98,262073.27,234502.62,396232.4,161331.78,0,184689.84,22975.098,119856.336,546065.9,119037.24,17115.268,1679833.2,1994674.2,1129702.6,1736836.2,1332768.1
268,270.1930754,2.049292,0,0,0,0,0,0,0,0,0,0,0,0,3647.3333,0,0,24694.998,27103.043,0,30501,7782.4165
269,189.0742661,2.0747397,0,0,0,0,0,0,0,0,0,0,0,0,19636.455,0,0,179510,220772,108830.516,184761.98,135657.97
270,205.0977753,2.077534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106409.195,138692.42,33429.293,106194.8,67731.836
271,332.114102,2.099437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5638.7065,40683.223,0,28476.912,10767.866
272,367.1517555,2.1005876,0,0,0,0,0,0,0,0,0,0,0,0,168732.89,0,0,531239.8,318076.94,424688.28,703030.75,561971.7
273,367.1510557,2.09846,0,0,0,0,0,0,0,0,0,0,0,0,421957.2,0,0,655636.06,983733.2,509781.75,889179.6,707404.75
274,349.1407652,2.099232,0,0,0,0,0,0,0,0,0,0,0,0,130947.336,0,0,232924.02,355259.9,167749.5,322280.97,248271.53
275,586.3232319,2.2315383,0,0,0,0,0,0,52607.14,6578.376,0,60544.71,0,4685.55,13627.849,0,0,0,0,0,0,0
276,297.0833681,1.9525212,133962.92,57581.004,46178.184,89759.66,46894.21,50268.844,42373.637,26477.266,114925.32,68385.93,215294.22,122049.04,113269.67,86820,18061.754,27171.566,73452.97,219403.75,140049.1,98198.45
277,571.3037626,2.1266387,0,0,0,0,0,0,0,13919,0,36962.97,0,0,3465.3794,0,0,0,0,0,0,0
278,403.2198029,2.120132,0,0,156132.73,88760.17,3087.5205,121043.96,248343.22,0,0,0,0,0,0,0,0,0,0,0,0,0
279,223.0641545,2.002187,75982.69,109596.92,45968.465,118636.02,29534.6,36157.67,51319.992,83233.83,102322.3,76134.09,226682.23,103681.96,100698.74,60990.035,99545.414,87532.58,58150.992,229217.97,124701.266,79853.984
280,571.3037626,2.1446607,0,0,0,0,0,0,0,13919,0,23100.697,0,0,3465.3794,0,0,0,0,0,0,0
281,355.0708102,2.0611105,118466.6,87300.07,66708,90845.69,53416.5,56409.047,227030.52,29024.635,81319.87,33564.715,130259.18,45142.047,15378.084,31615.041,90871.08,84143.69,19770.514,135116.97,127313.23,21363.514
282,370.1798626,2.186532,0,0,0,0,53471.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,371.102097,2.098306,127845.45,41724.777,21544.408,64432.973,53806.06,25341.234,32688.174,20357.756,160116.7,35679.402,140461.67,85960.74,89154.875,29633.697,98451,121114.74,130733.59,153308.11,71580.25,36858.883
284,195.1132218,2.217281,199919.44,106584.33,118991.734,134013.84,143748.97,161573.6,180061.7,119429.805,133149.14,149829.67,121647.875,68484.07,92651.03,109659.055,107829.195,150977.12,179667.5,120033.555,157362.1,124636.91
285,229.1551763,2.4205673,0,0,69382.84,21827.629,55391.715,96581.26,71353.445,5191.351,0,18741.88,0,82878.81,0,35454.96,0,0,0,0,0,0
286,586.3232318,2.2487905,0,0,0,0,0,0,119090.45,6578.376,0,61606.11,0,4685.55,13627.849,0,0,0,0,0,0,0
287,585.3203579,2.2409,0,14911.719,19001.518,34824.86,29650.697,26103.61,432103.47,82104.84,24922.834,241729.64,0,145614.36,108877.695,34270.61,74367.305,0,0,0,0,0
288,191.9719603,2.218805,47527.883,156701.75,95593.77,101562.22,16155.658,120763.42,54543.176,16671.518,447957.25,130402.05,130397.26,57487.613,118700.98,88565.6,85795.64,123876.4,24999.242,600286.4,509710.12,586102.8
289,172.9772335,2.3609746,14657.171,73447.37,70770.04,49428.492,41472.867,63191.06,129625.41,6675.3574,31397.799,51513.49,128002.07,16853.662,33737.617,43002.293,12391.97,164679.03,113181.39,183573.28,159597.8,171308.81
290,600.2584112,2.2610319,298960.34,495735.9,165273.4,121254.14,142787,191964.12,468322.88,758281.1,52181.824,1442383.8,55421.625,27113.396,286943.8,514130.88,445372.34,0,0,0,0,0
291,237.1238149,2.2182064,0,0,53268.723,5240.031,77350.34,0,35255.098,0,0,0,0,5981.5796,0,0,0,0,0,0,0,0
292,601.2610766,2.2855785,89458.96,31470.16,39371.54,32304.615,18122.4,25261.016,0,231261.58,3425.1426,436665.5,14897.077,106102.84,73936.38,63089.25,35755.848,0,0,0,0,0
293,293.1637566,2.27517,0,0,0,0,0,0,237196.52,41152.13,0,139886.02,0,61972.99,60119.91,7446.039,0,0,0,0,0,0
294,178.050152,2.2506402,0,0,0,5582.572,31833.346,48136.56,20363.05,8863.156,86723.25,23155.346,20692.709,23257.414,0,26661.621,50238.31,0,0,0,0,0
295,196.0608142,2.2529705,18683.805,93326.68,0,101582.82,240703.48,310094.8,207643.02,206092.8,438944.78,220417.56,242733.98,255722.88,0,274849.5,355678.3,0,0,0,0,0
296,585.3204041,2.2710474,0,28950.916,30870.432,27903.377,12874.074,26103.61,93603.37,88889.125,11142.582,241729.64,0,76245.84,108877.695,35883.223,38817.25,0,0,0,0,0
297,370.1798689,2.2647047,0,0,0,0,31369.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,585.3203462,2.2676606,0,33645.13,75710.17,27903.377,12874.074,79931.43,249713.62,174169.84,11142.582,400272.56,0,77427.875,227964.36,74820.61,38817.25,0,0,0,0,0
